AvgSpotLen	BioSample	Experiment	Library_Name	MBases	MBytes	Run	SRA_Sample	Sample_Name	isolate	Assay_Type	BioProject	BioSampleModel	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	LoadDate	Organism	Platform	ReleaseDate	SRA_Study	dev_stage	sex	tissue
202	SAMN04376452	SRX1510177	w3.17-3	1652	1135	SRR3069234	SRS1230088	w3.17	w3.17	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376452	SRX1510178	w3.17-4	1647	1133	SRR3069235	SRS1230088	w3.17	w3.17	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376453	SRX1510179	w3.18-1	1241	849	SRR3069236	SRS1230087	w3.18	w3.18	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376453	SRX1510180	w3.18-2	1220	833	SRR3069237	SRS1230087	w3.18	w3.18	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376453	SRX1510181	w3.18-3	1223	836	SRR3069238	SRS1230087	w3.18	w3.18	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376453	SRX1510182	w3.18-4	1223	838	SRR3069239	SRS1230087	w3.18	w3.18	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376454	SRX1510183	w3.21-1	1859	1275	SRR3069240	SRS1230086	w3.21	w3.21	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376454	SRX1510184	w3.21-2	1827	1248	SRR3069241	SRS1230086	w3.21	w3.21	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376454	SRX1510185	w3.21-3	1848	1267	SRR3069242	SRS1230086	w3.21	w3.21	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376454	SRX1510186	w3.21-4	1846	1267	SRR3069243	SRS1230086	w3.21	w3.21	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376455	SRX1510187	w3.24-1	1698	1170	SRR3069244	SRS1230085	w3.24	w3.24	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376455	SRX1510188	w3.24-2	1670	1147	SRR3069245	SRS1230085	w3.24	w3.24	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376455	SRX1510189	w3.24-3	1681	1158	SRR3069246	SRS1230085	w3.24	w3.24	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376455	SRX1510190	w3.24-4	1680	1159	SRR3069247	SRS1230085	w3.24	w3.24	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376456	SRX1510191	w3.25-1	1692	1162	SRR3069248	SRS1230084	w3.25	w3.25	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376456	SRX1510192	w3.25-2	1662	1139	SRR3069249	SRS1230084	w3.25	w3.25	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376456	SRX1510193	w3.25-3	1668	1146	SRR3069250	SRS1230084	w3.25	w3.25	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376456	SRX1510194	w3.25-4	1667	1147	SRR3069251	SRS1230084	w3.25	w3.25	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376457	SRX1510195	w3.26-1	1373	942	SRR3069252	SRS1230083	w3.26	w3.26	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376457	SRX1510196	w3.26-2	1351	924	SRR3069253	SRS1230083	w3.26	w3.26	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376457	SRX1510197	w3.26-3	1360	933	SRR3069254	SRS1230083	w3.26	w3.26	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376457	SRX1510198	w3.26-4	1358	933	SRR3069255	SRS1230083	w3.26	w3.26	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376458	SRX1510199	w4.1-1	1441	990	SRR3069256	SRS1230082	w4.1	w4.1	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376458	SRX1510200	w4.1-2	1417	970	SRR3069257	SRS1230082	w4.1	w4.1	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376458	SRX1510201	w4.1-3	1420	975	SRR3069258	SRS1230082	w4.1	w4.1	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376458	SRX1510202	w4.1-4	1419	976	SRR3069259	SRS1230082	w4.1	w4.1	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376459	SRX1510203	w4.2-1	1451	1003	SRR3069260	SRS1230052	w4.2	w4.2	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376459	SRX1510204	w4.2-2	1453	1007	SRR3069261	SRS1230052	w4.2	w4.2	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376459	SRX1510205	w4.2-3	1474	1025	SRR3069262	SRS1230052	w4.2	w4.2	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376459	SRX1510206	w4.2-4	1462	1012	SRR3069263	SRS1230052	w4.2	w4.2	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376460	SRX1510207	w4.3-1	1495	1032	SRR3069264	SRS1230081	w4.3	w4.3	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376460	SRX1510208	w4.3-2	1499	1036	SRR3069265	SRS1230081	w4.3	w4.3	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376460	SRX1510209	w4.3-3	1521	1055	SRR3069266	SRS1230081	w4.3	w4.3	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376460	SRX1510210	w4.3-4	1506	1041	SRR3069267	SRS1230081	w4.3	w4.3	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376461	SRX1510211	w4.4-1	1514	1048	SRR3069268	SRS1230080	w4.4	w4.4	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376461	SRX1510212	w4.4-2	1517	1052	SRR3069269	SRS1230080	w4.4	w4.4	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376461	SRX1510213	w4.4-3	1540	1071	SRR3069270	SRS1230080	w4.4	w4.4	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376461	SRX1510214	w4.4-4	1524	1057	SRR3069271	SRS1230080	w4.4	w4.4	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376462	SRX1510215	w4.5-1	1605	1108	SRR3069272	SRS1230079	w4.5	w4.5	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376462	SRX1510216	w4.5-2	1608	1112	SRR3069273	SRS1230079	w4.5	w4.5	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376462	SRX1510217	w4.5-3	1630	1131	SRR3069274	SRS1230079	w4.5	w4.5	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376462	SRX1510218	w4.5-4	1614	1116	SRR3069275	SRS1230079	w4.5	w4.5	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376463	SRX1510219	w4.6-1	1703	1181	SRR3069276	SRS1230078	w4.6	w4.6	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376463	SRX1510220	w4.6-2	1693	1175	SRR3069277	SRS1230078	w4.6	w4.6	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376463	SRX1510221	w4.6-3	1696	1182	SRR3069278	SRS1230078	w4.6	w4.6	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376463	SRX1510222	w4.6-4	1683	1168	SRR3069279	SRS1230078	w4.6	w4.6	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376464	SRX1510223	w4.7-1	1630	1127	SRR3069280	SRS1230077	w4.7	w4.7	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376464	SRX1510224	w4.7-2	1626	1125	SRR3069281	SRS1230077	w4.7	w4.7	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376464	SRX1510225	w4.7-3	1639	1138	SRR3069282	SRS1230077	w4.7	w4.7	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376464	SRX1510226	w4.7-4	1623	1123	SRR3069283	SRS1230077	w4.7	w4.7	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376465	SRX1510227	w4.8-1	1892	1312	SRR3069284	SRS1230076	w4.8	w4.8	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376465	SRX1510228	w4.8-2	1878	1304	SRR3069285	SRS1230076	w4.8	w4.8	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376465	SRX1510229	w4.8-3	1864	1299	SRR3069286	SRS1230076	w4.8	w4.8	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376465	SRX1510230	w4.8-4	1849	1284	SRR3069287	SRS1230076	w4.8	w4.8	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376466	SRX1510231	w4.9-1	1903	1315	SRR3069288	SRS1230075	w4.9	w4.9	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376466	SRX1510232	w4.9-2	1907	1319	SRR3069289	SRS1230075	w4.9	w4.9	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376466	SRX1510233	w4.9-3	1938	1345	SRR3069290	SRS1230075	w4.9	w4.9	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376466	SRX1510234	w4.9-4	1918	1327	SRR3069291	SRS1230075	w4.9	w4.9	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376467	SRX1510235	w4.11-1	1702	1166	SRR3069292	SRS1230074	w4.11	w4.11	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376467	SRX1510236	w4.11-2	1673	1143	SRR3069293	SRS1230074	w4.11	w4.11	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376467	SRX1510237	w4.11-3	1692	1159	SRR3069294	SRS1230074	w4.11	w4.11	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376467	SRX1510238	w4.11-4	1686	1157	SRR3069295	SRS1230074	w4.11	w4.11	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376468	SRX1510239	w4.12-1	1542	1064	SRR3069296	SRS1230073	w4.12	w4.12	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376468	SRX1510240	w4.12-2	1518	1044	SRR3069297	SRS1230073	w4.12	w4.12	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376468	SRX1510241	w4.12-3	1526	1052	SRR3069298	SRS1230073	w4.12	w4.12	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376468	SRX1510242	w4.12-4	1523	1051	SRR3069299	SRS1230073	w4.12	w4.12	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376469	SRX1510243	w4.13-1	1759	1205	SRR3069300	SRS1230072	w4.13	w4.13	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376469	SRX1510244	w4.13-2	1728	1180	SRR3069301	SRS1230072	w4.13	w4.13	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376469	SRX1510245	w4.13-3	1748	1197	SRR3069302	SRS1230072	w4.13	w4.13	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
202	SAMN04376469	SRX1510246	w4.13-4	1743	1195	SRR3069303	SRS1230072	w4.13	w4.13	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
